Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Log_Sales,Log_ShiipingCost,Log_Quantity,Log_Profit
18918,Low,0.07,48.91,35.0,3141,Jerome McIntosh,Express Air,Consumer,Office Supplies,Storage & Organization,Large Box,Tennsco Industrial Shelving,0.83,Central,Texas,Pasadena,77506,2010-12-01,2010-12-03,-485.68,15,736.86,86369,6.602397914850347,3.5553480614894135,2.70805020110221,
18101,High,0.02,120.98,58.64,3141,Jerome McIntosh,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,O'Sullivan Living Dimensions 2-Shelf Bookcases,0.75,Central,Texas,Pasadena,77506,2011-01-22,2011-01-23,-1430.8360000000002,10,1259.92,86370,7.138803505866325,4.071417057578396,2.302585092994046,
18102,High,0.01,18.97,9.54,3141,Jerome McIntosh,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1939,0.37,Central,Texas,Pasadena,77506,2011-01-22,2011-01-23,22.3592,6,116.19,86370,4.755226782194771,2.255493485460195,1.791759469228055,3.1072378694715312
24340,Low,0.04,6.48,8.4,3141,Jerome McIntosh,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 212,0.37,Central,Texas,Pasadena,77506,2012-05-03,2012-05-05,-72.81,6,42.34,86371,3.745732265706719,2.128231705849268,1.791759469228055,
24341,Low,0.1,8.57,6.14,3141,Jerome McIntosh,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Office Executive Series Stainless Steel Trimmers,0.59,Central,Texas,Pasadena,77506,2012-05-03,2012-05-03,-82.54,9,74.01,86371,4.304200219209375,1.814824742159051,2.1972245773362196,
24342,Low,0.04,1.7,1.99,3142,Penny Holmes,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,BASF Silver 74 Minute CD-R,0.51,Central,Texas,Pearland,77581,2012-05-03,2012-05-07,-23.69,7,13.04,86371,2.5680215564985067,0.688134638736401,1.9459101490553132,
25521,Medium,0.0,4.84,0.71,3142,Penny Holmes,Express Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,Central,Texas,Pearland,77581,2013-06-16,2013-06-17,15.269699999999998,4,22.13,86372,3.0969341540629585,-0.342490308946776,1.3862943611198906,2.7258704726721263
26039,Medium,0.02,15.42,5.41,3143,Neil Song,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Decoflex Hanging Personal Folder File,0.59,Central,Texas,Pflugerville,78660,2010-03-24,2010-03-25,-16.37,2,33.84,86368,3.521643534738023,1.6882490928583902,0.6931471805599453,
18010,Critical,0.02,115.79,1.99,3145,Margaret Rogers,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",0.49,Central,Texas,Pflugerville,78660,2012-03-17,2012-03-18,739.9076999999999,9,1072.33,85852,6.977589130079918,0.688134638736401,2.1972245773362196,6.606525448689086
18729,Medium,0.05,115.99,5.99,3145,Margaret Rogers,Express Air,Corporate,Technology,Telephones and Communication,Small Box,2160,0.57,Central,Texas,Pflugerville,78660,2012-04-11,2012-04-13,763.2020999999999,11,1106.09,85853,7.00858655309345,1.7900914121273581,2.3978952727983707,6.637522871702618
18434,Low,0.08,2550.14,29.7,3145,Margaret Rogers,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,0.57,Central,Texas,Pflugerville,78660,2013-03-11,2013-03-13,-3476.8593,2,4739.18,85855,8.463619403943035,3.391147045808654,0.6931471805599453,
18435,Low,0.05,55.98,4.86,3145,Margaret Rogers,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1908,0.36,Central,Texas,Pflugerville,78660,2013-03-11,2013-03-18,77.88719999999999,2,112.88,85855,4.726325307544559,1.5810384379124025,0.6931471805599453,4.355261626153727
19193,Critical,0.03,3.36,6.27,3146,Maureen Stout,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,0.4,Central,Texas,Pharr,78577,2010-01-04,2010-01-05,-94.2586,4,14.9,85850,2.7013612129514133,1.8357763546448294,1.3862943611198906,
19194,Critical,0.07,3.71,1.93,3146,Maureen Stout,Express Air,Corporate,Office Supplies,Paper,Wrap Bag,"""While you Were Out"" Message Book, One Form per Page",0.35,Central,Texas,Pharr,78577,2010-01-04,2010-01-06,6.3308,11,39.64,85850,3.6798387094617873,0.6575200029167941,2.3978952727983707,1.845426610476991
23990,Medium,0.08,6.48,5.74,3146,Maureen Stout,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1994,0.37,Central,Texas,Pharr,78577,2011-12-21,2011-12-22,-16.35,7,47.75,85851,3.865979066926739,1.747459210331475,1.9459101490553132,
23909,High,0.08,40.89,18.98,3146,Maureen Stout,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,Eldon Executive Woodline II Cherry Finish Desk Accessories,0.57,Central,Texas,Pharr,78577,2012-05-22,2012-05-23,-1.9499999999999886,9,346.33,85854,5.847392077745725,2.9433857931817817,2.1972245773362196,
20358,Medium,0.02,42.98,4.62,3146,Maureen Stout,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Belkin F9M820V08 8 Outlet Surge,0.56,Central,Texas,Pharr,78577,2013-10-13,2013-10-15,426.44,16,723.48,85856,6.584072902289314,1.5303947050936475,2.772588722239781,6.0554716770822745
24200,Medium,0.06,19.99,11.17,3148,Leroy Field,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,Telescoping Adjustable Floor Lamp,0.6,West,Idaho,Post Falls,83854,2010-01-14,2010-01-14,-66.8236,7,139.49,89716,4.937992914104144,2.413231613081109,1.9459101490553132,
19149,Not Specified,0.02,31.74,12.62,3148,Leroy Field,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Wire Binding Strips,0.37,West,Idaho,Post Falls,83854,2011-03-20,2011-03-21,185.0875,9,291.59,89717,5.675348705993653,2.5352828571130672,2.1972245773362196,5.220828686234837
20574,High,0.06,300.97,7.18,3148,Leroy Field,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,West,Idaho,Post Falls,83854,2012-09-22,2012-09-23,1579.34,11,3143.15,89719,8.052980760762166,1.9712993830601329,2.3978952727983707,7.3647623172320875
20575,High,0.09,70.89,89.3,3148,Leroy Field,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,KI Conference Tables,0.72,West,Idaho,Post Falls,83854,2012-09-22,2012-09-24,-1280.6,9,498.31,89719,6.211222373317983,4.492001487882454,2.1972245773362196,
24201,Medium,0.0,264.98,17.86,3148,Leroy Field,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Panasonic KX-P1131 Dot Matrix Printer,0.58,West,Idaho,Post Falls,83854,2013-01-14,2013-01-15,1901.4950999999999,10,2755.79,89721,7.921459431842862,2.882563575448353,2.302585092994046,7.55039575045203
20722,Critical,0.01,89.99,42.0,3148,Leroy Field,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,West,Idaho,Post Falls,83854,2013-06-02,2013-06-03,-246.288,11,1065.09,89722,6.97081458161526,3.7376696182833684,2.3978952727983707,
20723,Critical,0.05,65.99,3.99,3148,Leroy Field,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,TIMEPORT P8767,0.57,West,Idaho,Post Falls,83854,2013-06-02,2013-06-04,440.95320000000004,13,699.66,89722,6.550594502760297,1.3837912309017721,2.5649493574615367,6.088938747366481
24202,Medium,0.06,320.98,58.95,3149,Harriet Moore,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,0.57,West,Idaho,Rexburg,83440,2010-01-14,2010-01-16,971.6220000000001,6,1952.43,89716,7.576830029598691,4.07668962698338,1.791759469228055,6.878966839934656
26249,High,0.07,46.89,5.1,3149,Harriet Moore,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,Bionaire Personal Warm Mist Humidifier/Vaporizer,0.46,West,Idaho,Rexburg,83440,2012-01-31,2012-02-02,248.9451,8,360.79,89718,5.888296071618115,1.62924053973028,2.0794415416798357,5.517232390227283
25266,Low,0.02,48.91,5.81,3149,Harriet Moore,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1891,0.38,West,Idaho,Rexburg,83440,2012-11-28,2012-12-03,3.818000000000005,1,54.22,89720,3.9930498440705193,1.7595805708638197,0.0,1.3397267253035572
25267,Low,0.07,101.41,35.0,3149,Harriet Moore,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Regal Shelving Units,0.82,West,Idaho,Rexburg,83440,2012-11-28,2012-12-02,48.86600000000007,3,323.33,89720,5.778673473497827,3.5553480614894135,1.0986122886681098,3.88908185812658
25635,High,0.09,4.54,5.83,3149,Harriet Moore,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Avery® Durable Plastic 1"" Binders",0.36,West,Idaho,Rexburg,83440,2013-11-19,2013-11-21,34.033008000000024,20,99.56,89723,4.600760477499391,1.763017000362401,2.995732273553991,3.527330877201189
19625,Not Specified,0.01,145.98,46.2,3151,Glenda Hunter,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis Rectangular Conference Tables,0.69,West,California,Twentynine Palms,92277,2010-06-03,2010-06-03,-134.512,9,1370.79,88543,7.223142494963632,3.832979798087693,2.1972245773362196,
19618,Critical,0.01,3502.14,8.73,3151,Glenda Hunter,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,0.57,West,California,Twentynine Palms,92277,2010-08-04,2010-08-05,-4075.933992,1,3501.79,88544,8.161029545313914,2.166765369851511,0.0,
19619,Critical,0.06,15.73,7.42,3151,Glenda Hunter,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Galleria® Hot Forged Steel Scissors with Colored Handles,0.56,West,California,Twentynine Palms,92277,2010-08-04,2010-08-05,-18.558799999999998,4,63.04,88544,4.143769445549624,2.004179057179289,1.3862943611198906,
23322,Not Specified,0.05,25.99,5.37,3151,Glenda Hunter,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Box,"BOSTON® Ranger® #55 Pencil Sharpener, Black",0.56,West,California,Twentynine Palms,92277,2010-08-16,2010-08-18,220.35719999999998,18,451.35,88545,6.112243091744164,1.6808279085207734,2.8903717578961645,5.395249866043483
24723,Medium,0.04,17.24,3.26,3151,Glenda Hunter,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Fiskars 8"" Scissors, 2/Pack",0.56,West,California,Twentynine Palms,92277,2010-08-28,2010-08-31,47.73,7,119.6,88546,4.784152841516532,1.1817271953786161,1.9459101490553132,3.865560131017805
24329,Medium,0.02,5.98,1.49,3151,Glenda Hunter,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Hanging File Binders,0.39,West,California,Twentynine Palms,92277,2010-09-11,2010-09-12,28.526000000000003,10,59.9,88547,4.092676505121403,0.3987761199573678,2.302585092994046,3.3508159521012306
21734,High,0.01,99.23,8.99,3151,Glenda Hunter,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.35,West,California,Twentynine Palms,92277,2010-09-29,2010-10-02,-87.46,1,99.22,88548,4.597339606872903,2.196112848483529,0.0,
21705,High,0.03,10.89,4.5,3151,Glenda Hunter,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Belkin 6 Outlet Metallic Surge Strip,0.59,West,California,Twentynine Palms,92277,2012-12-11,2012-12-11,-13.165,13,139.66,88549,4.939210897417889,1.5040773967762742,2.5649493574615367,
21706,High,0.06,50.98,22.24,3151,Glenda Hunter,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,"Dana Fluorescent Magnifying Lamp, White, 36""",0.55,West,California,Twentynine Palms,92277,2012-12-11,2012-12-12,113.03999999999999,13,640.33,88549,6.461983668464826,3.1018924693823817,2.5649493574615367,4.727741738376272
24726,Critical,0.08,9.11,2.15,3151,Glenda Hunter,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,West,California,Twentynine Palms,92277,2013-01-11,2013-01-12,31.332899999999995,5,45.41,88550,3.8157323451098595,0.7654678421395714,1.6094379124341003,3.444668663719028
18615,Critical,0.05,22.72,8.99,3151,Glenda Hunter,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0.44,West,California,Twentynine Palms,92277,2013-03-03,2013-03-04,21.96,5,113.66,88551,4.733211535868976,2.196112848483529,1.6094379124341003,3.08922261664133
18616,Critical,0.07,65.99,8.99,3151,Glenda Hunter,Express Air,Corporate,Technology,Telephones and Communication,Small Box,5180,0.56,West,California,Twentynine Palms,92277,2013-03-03,2013-03-05,451.4946,12,654.34,88551,6.483627094043459,2.196112848483529,2.4849066497880004,6.1125634126526265
21128,Low,0.07,180.98,30.0,3151,Glenda Hunter,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,0.69,West,California,Twentynine Palms,92277,2013-03-28,2013-04-04,241.06,8,1394.63,88552,7.24038442610007,3.4011973816621555,2.0794415416798357,5.485045865160197
21129,Low,0.02,10.31,1.79,3151,Glenda Hunter,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",0.38,West,California,Twentynine Palms,92277,2013-03-28,2013-04-04,74.20949999999999,10,107.55,88552,4.677955855713739,0.5822156198526637,2.302585092994046,4.306892174322907
24724,Medium,0.07,218.75,69.64,3151,Glenda Hunter,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,West,California,Twentynine Palms,92277,2013-08-28,2013-08-30,-293.11544000000004,10,1705.65,88553,7.441701548738841,4.243339114899988,2.302585092994046,
24725,Medium,0.08,209.37,69.0,3151,Glenda Hunter,Regular Air,Home Office,Furniture,Tables,Large Box,Hon 2111 Invitation™ Series Corner Table,0.79,West,California,Twentynine Palms,92277,2013-08-28,2013-08-30,-687.4651200000001,25,4111.71,88553,8.321594279356146,4.23410650459726,3.2188758248682006,
18189,Critical,0.05,31.98,6.72,3153,Martha Durham,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,0.75,South,Florida,Saint Cloud,34769,2011-01-25,2011-01-25,-233.17630000000003,4,131.82,86903,4.881437355624573,1.9050881545350582,1.3862943611198906,
18563,Critical,0.09,4.48,49.0,3153,Martha Durham,Regular Air,Corporate,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,South,Florida,Saint Cloud,34769,2013-09-16,2013-09-18,-29.483999999999998,21,116.48,86911,4.757719584448376,3.8918202981106265,3.044522437723423,
18564,Critical,0.04,2.61,0.5,3153,Martha Durham,Express Air,Corporate,Office Supplies,Labels,Small Box,Avery 479,0.39,South,Florida,Saint Cloud,34769,2013-09-16,2013-09-18,63.42,13,40.7,86911,3.7062280924485496,-0.6931471805599453,2.5649493574615367,4.149779269110201
21436,High,0.08,150.98,13.99,3154,Faye Manning,Express Air,Corporate,Technology,Office Machines,Medium Box,Canon MP41DH Printing Calculator,0.38,South,Florida,Saint Petersburg,33710,2010-01-26,2010-01-27,-3.9479999999999995,8,1183.82,86899,7.076501776859644,2.63834278867739,2.0794415416798357,
20253,Critical,0.03,17.7,9.47,3154,Faye Manning,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Portfile® Personal File Boxes,0.59,South,Florida,Saint Petersburg,33710,2010-05-28,2010-05-30,28.182599999999997,11,201.77,86900,5.307128434826587,2.248128907197987,2.3978952727983707,3.338704766231505
18635,Critical,0.04,21.38,8.99,3154,Faye Manning,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,0.59,South,Florida,Saint Petersburg,33710,2010-09-30,2010-09-30,-51.66,21,443.66,86901,6.095058503318088,2.196112848483529,3.044522437723423,
19677,Critical,0.06,4.98,6.07,3154,Faye Manning,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1897,0.36,South,Florida,Saint Petersburg,33710,2011-11-09,2011-11-11,395.328,8,44.35,86904,3.7921127087555884,1.803358605071407,2.0794415416798357,5.979715800073434
19678,Critical,0.0,85.99,0.99,3154,Faye Manning,Express Air,Consumer,Technology,Telephones and Communication,Wrap Bag,Accessory4,0.85,South,Florida,Saint Petersburg,33710,2011-11-09,2011-11-09,821.454,21,1538.48,86904,7.3385501950025915,-0.01005033585350145,3.044522437723423,6.711075940778679
19231,Low,0.02,65.99,8.99,3154,Faye Manning,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,SC-3160,0.59,South,Florida,Saint Petersburg,33710,2012-06-02,2012-06-06,-332.5616,5,297.03,86907,5.693833143802533,2.196112848483529,1.6094379124341003,
19563,High,0.04,8.6,6.19,3154,Faye Manning,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Printable Repositionable Plastic Tabs,0.38,South,Florida,Saint Petersburg,33710,2012-06-30,2012-07-01,-60.1657,6,56.03,86908,4.025887261577193,1.8229350866965048,1.791759469228055,
23392,Critical,0.02,60.22,3.5,3155,Julian Keith Mayer,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",0.57,South,Florida,Sanford,32771,2010-01-20,2010-01-21,-193.914,9,541.76,86898,6.294823098944771,1.252762968495368,2.1972245773362196,
21437,High,0.03,25.98,14.36,3155,Julian Keith Mayer,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Stack Chair without Arms, Black",0.6,South,Florida,Sanford,32771,2010-01-26,2010-01-27,57.546,4,107.66,86899,4.678978113132811,2.664446563620078,1.3862943611198906,4.052584627973869
21438,High,0.1,32.48,35.0,3155,Julian Keith Mayer,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Fellowes Neat Ideas® Storage Cubes,0.81,South,Florida,Sanford,32771,2010-01-26,2010-01-27,-333.4254,10,318.83,86899,5.764658045374483,3.5553480614894135,2.302585092994046,
22010,Critical,0.05,159.99,5.5,3155,Julian Keith Mayer,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Gyration RF Keyboard,0.49,South,Florida,Sanford,32771,2010-10-19,2010-10-21,12.264000000000001,23,3600.65,86902,8.188869663701565,1.7047480922384253,3.1354942159291497,2.506668141569513
24514,High,0.02,52.4,16.11,3155,Julian Keith Mayer,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Laser Imprintable Binding System Covers,0.39,South,Florida,Sanford,32771,2012-02-26,2012-02-26,0.852,2,107.31,86906,4.675721841939036,2.779440197188883,0.6931471805599453,-0.16016875215282134
22128,Medium,0.07,40.99,19.99,3155,Julian Keith Mayer,Regular Air,Corporate,Office Supplies,Paper,Small Box,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",0.36,South,Florida,Sanford,32771,2013-08-12,2013-08-14,6.48,25,1020.2,86910,6.927753965488826,2.995232148512309,3.2188758248682006,1.8687205103641833
24998,High,0.03,20.99,0.99,3156,Norman Ward,Regular Air,Consumer,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,South,Florida,Sarasota,34239,2012-01-19,2012-01-21,1652.4969,4,69.22,86905,4.237289838207198,-0.01005033585350145,1.3862943611198906,7.410042695778545
24515,High,0.07,4.98,8.33,3156,Norman Ward,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 198,0.38,South,Florida,Sarasota,34239,2012-02-26,2012-02-27,348.198,4,21.86,86906,3.0846584827483925,2.1198634561787513,1.3862943611198906,5.852771283492205
24857,Not Specified,0.09,155.99,3.9,3156,Norman Ward,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T39m,0.55,South,Florida,Sarasota,34239,2012-07-18,2012-07-20,-171.6638,13,1599.93,86909,7.3777151572708135,1.3609765531356006,2.5649493574615367,
24714,Critical,0.1,150.98,30.0,3156,Norman Ward,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Swivel Fabric Task Chair,0.74,South,Florida,Sarasota,34239,2013-12-12,2013-12-14,89.69879999999999,21,2983.03,86912,8.000694841453786,3.4011973816621555,3.044522437723423,4.4964573910488435
24999,High,0.05,114.98,58.72,3157,Bernard Boyette,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Sauder Camden County Collection Libraries, Planked Cherry Finish",0.76,Central,Michigan,Trenton,48183,2012-01-19,2012-01-22,-776.2896,4,478.8,86905,6.171282973683818,4.07278038430626,1.3862943611198906,
25000,High,0.03,212.6,52.2,3157,Bernard Boyette,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Bush Advantage Collection® Round Conference Table,0.64,Central,Michigan,Trenton,48183,2012-01-19,2012-01-22,-280.87488,1,231.65,86905,5.4452276118626575,3.955082494888593,0.0,
23352,High,0.1,65.99,5.63,3159,Carl Branch,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2190,0.56,East,New York,Shirley,11967,2011-01-24,2011-01-24,363.36132000000003,11,589.88,91567,6.37991912638274,1.728109442151599,2.3978952727983707,5.895397711111548
23353,High,0.05,5.77,5.92,3160,Nicole Lyons,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,DAX Cubicle Frames - 8x10,0.55,East,New York,Smithtown,11787,2013-01-24,2013-01-25,-169.6816,13,77.17,91568,4.346010780469512,1.7783364488959144,2.5649493574615367,
18228,Not Specified,0.0,95.99,4.9,3162,Melvin Willis,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T60,0.56,Central,Texas,Pharr,78577,2012-06-17,2012-06-18,179.7876,6,518.92,87100,6.251749728702811,1.589235205116581,1.791759469228055,5.1917761541420475
18392,Low,0.1,260.98,41.91,3162,Melvin Willis,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",0.59,Central,Texas,Pharr,78577,2013-04-29,2013-05-08,98.75,4,960.9,87103,6.867870345283222,3.73552446193698,1.3862943611198906,4.592591403781231
20101,Medium,0.05,58.14,36.61,3163,Lorraine Lamb,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,0.61,Central,Texas,Plano,75023,2011-02-10,2011-02-13,-203.9,3,189.94,87099,5.2467082328148065,3.600321427132145,1.0986122886681098,
24040,Low,0.1,5.28,2.99,3163,Lorraine Lamb,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",0.37,Central,Texas,Plano,75023,2013-02-16,2013-02-23,-2.852,7,36.7,87101,3.6027767550605247,1.095273387402595,1.9459101490553132,
23954,Not Specified,0.07,77.51,4.0,3163,Lorraine Lamb,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Micro Innovations Media Access Pro Keyboard,0.76,Central,Texas,Plano,75023,2013-04-26,2013-04-27,234.03,10,765.09,87102,6.639993473965487,1.3862943611198906,2.302585092994046,5.455449312268332
23955,Not Specified,0.05,4.84,0.71,3163,Lorraine Lamb,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,*Staples* Highlighting Markers,0.52,Central,Texas,Plano,75023,2013-04-26,2013-04-28,-0.5,1,5.06,87102,1.6213664832993742,-0.342490308946776,0.0,
18389,High,0.1,85.99,1.25,3165,Paul Wood,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory8,0.39,South,Florida,Poinciana,34759,2013-01-23,2013-01-24,767.6219999999998,9,603.88,86496,6.403375502699535,0.22314355131420976,2.1972245773362196,6.643297424483646
18123,Critical,0.03,2.74,3.5,3165,Paul Wood,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Rogers Handheld Barrel Pencil Sharpener,0.58,South,Florida,Poinciana,34759,2013-02-17,2013-02-20,648.972,5,14.96,86498,2.7053799725463312,1.252762968495368,1.6094379124341003,6.47538957247601
18390,High,0.09,20.97,6.5,3166,Marc Browning,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Microsoft Internet Keyboard,0.78,South,Florida,Pompano Beach,33068,2013-01-23,2013-01-24,92.78999999999999,2,41.55,86496,3.7268975213014572,1.8718021769015913,0.6931471805599453,4.5303388753650875
18391,High,0.01,155.99,3.9,3166,Marc Browning,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,T39m,0.55,South,Florida,Pompano Beach,33068,2013-01-23,2013-01-25,-41.286,3,425.3,86496,6.052794802259588,1.3609765531356006,1.0986122886681098,
19374,Not Specified,0.07,280.98,57.0,3167,Ray Silverman,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,0.78,South,Florida,Ponte Vedra Beach,32004,2010-06-19,2010-06-20,-283.9914,14,3936.61,86491,8.278075225838831,4.04305126783455,2.6390573296152584,
19375,Not Specified,0.0,4.98,7.44,3167,Ray Silverman,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,South,Florida,Ponte Vedra Beach,32004,2010-06-19,2010-06-21,-195.342,15,78.31,86491,4.360675308762846,2.0068708488450007,2.70805020110221,
19376,Not Specified,0.1,3.98,0.83,3167,Ray Silverman,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Fluorescent Highlighters by Dixon,0.51,South,Florida,Ponte Vedra Beach,32004,2010-06-19,2010-06-21,-89.70920000000001,11,42.46,86491,3.74856245627511,-0.18632957819149348,2.3978952727983707,
20787,Medium,0.0,9.99,6.24,3167,Ray Silverman,Regular Air,Small Business,Technology,Office Machines,Medium Box,Canon F603 Scientific Calculator,0.36,South,Florida,Ponte Vedra Beach,32004,2011-02-11,2011-02-12,-87.066,8,83.98,86492,4.430578675256047,1.8309801823813363,2.0794415416798357,
19734,Low,0.01,130.98,54.74,3167,Ray Silverman,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,South,Florida,Ponte Vedra Beach,32004,2011-04-19,2011-04-21,-272.78999999999996,7,985.97,86493,6.8936259281762675,4.002594703612533,1.9459101490553132,
19735,Low,0.04,15.14,4.53,3167,Ray Silverman,Express Air,Small Business,Office Supplies,Storage & Organization,Small Box,Eldon® Gobal File Keepers,0.81,South,Florida,Ponte Vedra Beach,32004,2011-04-19,2011-04-21,96.288,5,78.42,86493,4.362078996864185,1.5107219394949427,1.6094379124341003,4.567343700447634
19794,Not Specified,0.08,19.98,4.0,3167,Ray Silverman,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Belkin 105-Key Black Keyboard,0.68,South,Florida,Ponte Vedra Beach,32004,2012-03-11,2012-03-11,-245.65800000000002,2,42.5,86494,3.7495040759303713,1.3862943611198906,0.6931471805599453,
